country,year,variety,grape_color,variety_area_ha,grape_yield_tonnes_per_ha,estimated_variety_production_tons,world
Portugal,2016,Tinta Bragao,red,63.79364160353661,4.2,267.9332947348538,Old World
Portugal,2016,Tinta Carvalha,red,1113.0,4.2,4674.6,Old World
Portugal,2016,Tinta Engomada,red,3.8618487571304687,4.2,16.21976477994797,Old World
Portugal,2016,Tinta Francisca,red,53.94283349112333,4.2,226.559900662718,Old World
Portugal,2016,Tinta Malandra,red,0.0102002766486144,4.2,0.0428411619241804,Old World
Portugal,2016,Tinta Martins,red,10.440430806959537,4.2,43.84980938923005,Old World
Portugal,2016,Tinta Mesquita,red,1.213832921185118,4.2,5.098098268977496,Old World
Portugal,2016,Tinta Penajoia,red,53.31783494670954,4.2,223.93490677618007,Old World
Portugal,2016,Tinta Pereira,red,1.0329017767771216,4.2,4.338187462463911,Old World
Portugal,2016,Tinta Pomar,red,29.9714309688157,4.2,125.88001006902594,Old World
Portugal,2016,Tinta Roseira,red,3.7194504933193056,4.2,15.621692071941087,Old World
Portugal,2016,Tinta Valdosa,red,0.5337793497086842,4.2,2.241873268776474,Old World
Portugal,2016,Tinta Varejoa,red,1.0608287714559017,4.2,4.455480840114787,Old World
Portugal,2016,Tinta da Barca,red,351.6052786046427,4.2,1476.7421701394994,Old World
Portugal,2016,Tinta da Melra,red,0.5867487343863529,4.2,2.464344684422682,Old World
Portugal,2016,Tinta de Alcoa,red,24.075039982115484,4.2,101.11516792488504,Old World
Portugal,2016,Tinta de Cidadelhe,red,0.6936188121057819,4.2,2.913199010844284,Old World
Portugal,2016,Tinta de Pegoes,red,190.858888550586,4.2,801.6073319124612,Old World
Portugal,2016,Tinta do Rodo,red,3.339981576298359,4.2,14.02792262045311,Old World
Portugal,2016,Tintem,red,8.87396864553171,4.2,37.27066831123318,Old World
Portugal,2016,Tinto Cão,red,366.9229684614153,4.2,1541.0764675379442,Old World
Portugal,2016,Touriga Femea,red,14.785126995550794,4.2,62.09753338131333,Old World
Portugal,2016,Touriga Franca,red,14217.0,4.2,59711.4,Old World
Portugal,2016,Touriga Nacional,red,11411.0,4.2,47926.2,Old World
Portugal,2016,Trajadura,white,1550.0,4.2,6510.0,Old World
Portugal,2016,Trebbiano Toscano,white,121.998023370263,4.2,512.3916981551046,Old World
Portugal,2016,Trincadeira,red,10493.0,4.2,44070.6,Old World
Portugal,2016,Trincadeira das Pratas,white,123.8321352886628,4.2,520.0949682123837,Old World
Portugal,2016,Trincadeiro Branco,white,48.52984213731754,4.2,203.8253369767337,Old World
Portugal,2016,Triunfo,red,1.9455937097370917,4.2,8.171493580895785,Old World
Portugal,2016,Trousseau,red,1166.0,4.2,4897.2,Old World
Portugal,2016,Uva Cao,white,0.3850384225046132,4.2,1.6171613745193754,Old World
Portugal,2016,Valbom,red,162.4739424857395,4.2,682.390558440106,Old World
Portugal,2016,Valveirinha,white,0.3162085761070476,4.2,1.3280760196496,Old World
Portugal,2016,Verdelho,white,360.38375783992734,4.2,1513.611782927695,Old World
Portugal,2016,Verdelho Tinto,red,28.62582159929369,4.2,120.22845071703352,Old World
Portugal,2016,Verdial,white,0.2342738411599993,4.2,0.9839501328719972,Old World
Portugal,2016,Verdial Tinto,red,2.547019127854699,4.2,10.697480336989736,Old World
Portugal,2016,Vinhao,red,4055.0,4.2,17031.0,Old World
Portugal,2016,Viognier,white,125.49182806762394,4.2,527.0656778840206,Old World
Portugal,2016,Viosinho,white,916.0,4.2,3847.2,Old World
Portugal,2016,Vital,white,659.0,4.2,2767.8,Old World
Portugal,2016,Xara,red,0.0408011065944577,4.2,0.1713646476967223,Old World
Portugal,2016,other grey,unknown,7211.378400610731,4.2,30287.78928256507,Old World
Portugal,2016,other red,red,922.4392402340212,4.2,3874.24480898289,Old World
Portugal,2016,other white,white,428.8799655160441,4.2,1801.2958551673853,Old World
Portugal,2022,Alfrocheiro,red,1179.991,,,Old World
Portugal,2022,Alicante Henri Bouschet,red,7655.387,,,Old World
Portugal,2022,Alvarinho,white,3801.876,,,Old World
Portugal,2022,Antão Vaz,white,1496.2200000000005,,,Old World
Portugal,2022,Arinto de Bucelas,white,6440.155,,,Old World
Portugal,2022,Avesso,white,779.8720000000001,,,Old World
Portugal,2022,Azal,white,1632.8570000000002,,,Old World
Portugal,2022,Baga,red,7202.63,,,Old World
Portugal,2022,Bical,white,1232.656,,,Old World
Portugal,2022,Cabernet Sauvignon,red,1557.61,,,Old World
Portugal,2022,Caladoc,red,2657.6580000000004,,,Old World
Portugal,2022,Castelão,red,8989.769,,,Old World
Portugal,2022,Chardonnay,white,245.1,,,Old World
Portugal,2022,Códega Do Larinho,white,990.771,,,Old World
Portugal,2022,Damaschino,white,542.128,,,Old World
Portugal,2022,Diagalves,white,560.9660000000001,,,Old World
Portugal,2022,Encruzado,white,737.495,,,Old World
Portugal,2022,Espadeiro,red,341.194,,,Old World
Portugal,2022,Fernão Pires,white,12330.647000000004,,,Old World
Portugal,2022,Folgasão,white,45.48,,,Old World
Portugal,2022,Folha de Figueira,white,22.74,,,Old World
Portugal,2022,Godello,white,1062.133,,,Old World
Portugal,2022,Gouveio Real,white,106.878,,,Old World
Portugal,2022,Juan García,red,785.7810000000001,,,Old World
Portugal,2022,Listain de Huelva,white,37.492,,,Old World
Portugal,2022,Loureiro,white,7213.816000000001,,,Old World
Portugal,2022,Malvasia,white,1087.6170000000002,,,Old World
Portugal,2022,Malvasia Fina,white,2525.453,,,Old World
Portugal,2022,Malvasia Preta,red,1172.226,,,Old World
Portugal,2022,Marufo,red,2428.4080000000004,,,Old World
Portugal,2022,Mencía,red,3225.96,,,Old World
Portugal,2022,Merlot,red,509.737,,,Old World
Portugal,2022,Muscat Blanc à Petits Grains,white,912.786,,,Old World
Portugal,2022,Muscat of Alexandria,white,1046.727,,,Old World
Portugal,2022,Negramoll,red,255.234,,,Old World
Portugal,2022,Palomino Fino,white,1327.13,,,Old World
Portugal,2022,Petit Verdot,red,337.01200000000006,,,Old World
Portugal,2022,Pinot Noir,red,47.754000000000005,,,Old World
Portugal,2022,Rabigato,white,1738.64,,,Old World
Portugal,2022,Rufete,red,2608.8830000000003,,,Old World
Portugal,2022,Santarena,red,377.511,,,Old World
Portugal,2022,Sauvignon Blanc,white,24.514000000000003,,,Old World
Portugal,2022,Seara Nova,white,516.594,,,Old World
Portugal,2022,Syrah,red,6322.622,,,Old World
Portugal,2022,Síria,white,5214.714000000001,,,Old World
Portugal,2022,Tempranillo,red,20089.515,,,Old World
Portugal,2022,Tinta Barroca,red,3235.4330000000004,,,Old World
Portugal,2022,Tinta Carvalha,red,266.329,,,Old World
Portugal,2022,Touriga Franca,red,15145.811000000002,,,Old World
Portugal,2022,Touriga Nacional,red,13442.58,,,Old World
Portugal,2022,Trajadura,white,1462.26,,,Old World
Portugal,2022,Trincadeira,red,6897.383,,,Old World
Portugal,2022,Trousseau,red,1013.949,,,Old World
Portugal,2022,Verdelho,white,494.67800000000005,,,Old World
Portugal,2022,Vinhao,red,4114.6810000000005,,,Old World
Portugal,2022,Viognier,white,14.42,,,Old World
Portugal,2022,Viosinho,white,1256.229,,,Old World
Portugal,2022,Vital,white,456.987,,,Old World
Portugal,2022,other,unknown,19560.92099999999,,,Old World
Romania,2000,Aligoté,white,7608.097,4.8,36518.8656,Old World
Romania,2000,Băbească Neagră,red,3642.174,4.8,17482.4352,Old World
Romania,2000,Cabernet Sauvignon,red,8619.812,4.8,41375.0976,Old World
Romania,2000,Chardonnay,white,1375.932,4.8,6604.4736,Old World
Romania,2000,Fetească Albă,white,18210.87,4.8,87412.17599999999,Old World
Romania,2000,Fetească Neagră,red,1214.058,4.8,5827.4784,Old World
Romania,2000,Fetească Regală,white,1699.681,4.8,8158.4688,Old World
Romania,2000,Galbenă de Odobești,white,546.3261,4.8,2622.36528,Old World
Romania,2000,Gewürztraminer,white,445.1546,4.8,2136.74208,Old World
Romania,2000,Grasă de Cotnari,white,849.8406,4.8,4079.23488,Old World
Romania,2000,Graševina,white,15013.85,4.8,72066.48,Old World
Romania,2000,Merlot,red,7810.44,4.8,37490.112,Old World
Romania,2000,Muscat Blanc à Petits Grains,white,1011.715,4.8,4856.232,Old World
Romania,2000,Muscat Ottonel,white,5787.01,4.8,27777.648,Old World
Romania,2000,Pinot Gris,grey_or_gris,2387.647,4.8,11460.7056,Old World
Romania,2000,Pinot Noir,red,1740.15,4.8,8352.72,Old World
Romania,2000,Rkatsiteli,white,505.8575,4.8,2428.116,Old World
Romania,2000,Sauvignon Blanc,white,4613.42,4.8,22144.416,Old World
Romania,2000,other red,red,38549.7,4.8,185038.56,Old World
Romania,2000,other white,white,100540.9,4.8,482596.32,Old World
Romania,2010,Aligoté,white,7297.0,4.9,35755.3,Old World
Romania,2010,Blaufränkisch,red,760.0,4.9,3724.000000000001,Old World
Romania,2010,Busuioacă de Bohotin,grey_or_gris,268.0,4.9,1313.2,Old World
Romania,2010,Băbească Neagră,red,3042.0,4.9,14905.8,Old World
Romania,2010,Băbească Neagră (G),red,328.0,4.9,1607.2,Old World
Romania,2010,Cabernet Sauvignon,red,3718.0,4.9,18218.2,Old World
Romania,2010,Chardonnay,white,1067.0,4.9,5228.3,Old World
Romania,2010,Crâmpoșie Selecționată,white,409.0,4.9,2004.1,Old World
Romania,2010,Fetească Albă,white,12916.0,4.9,63288.4,Old World
Romania,2010,Fetească Neagră,red,1719.0,4.9,8423.1,Old World
Romania,2010,Fetească Regală,white,12905.0,4.9,63234.50000000001,Old World
Romania,2010,Frâncușă,white,621.0,4.9,3042.9,Old World
Romania,2010,Galbenă de Odobești,white,385.0,4.9,1886.5,Old World
Romania,2010,Gewürztraminer,white,385.0,4.9,1886.5,Old World
Romania,2010,Grasă de Cotnari,white,640.0,4.9,3136.0,Old World
Romania,2010,Graševina,white,7530.000000000001,4.9,36897.00000000001,Old World
Romania,2010,Merlot,red,10988.0,4.9,53841.2,Old World
Romania,2010,Muscat Blanc à Petits Grains,white,840.0,4.9,4116.0,Old World
Romania,2010,Muscat Ottonel,white,3641.0,4.9,17840.9,Old World
Romania,2010,Mustoasă de Măderat,white,255.0,4.9,1249.5,Old World
Romania,2010,Pamid,red,2930.0,4.9,14357.000000000002,Old World
Romania,2010,Pinot Gris,grey_or_gris,1301.0,4.9,6374.900000000001,Old World
Romania,2010,Pinot Noir,red,1089.0,4.9,5336.1,Old World
Romania,2010,Rkatsiteli,white,356.0,4.9,1744.4,Old World
Romania,2010,Sauvignon Blanc,white,4157.0,4.9,20369.300000000003,Old World
Romania,2010,other red,red,31792.525717221288,4.9,155783.37601438432,Old World
Romania,2010,other white,white,58952.47428277871,4.9,288867.12398561573,Old World
Romania,2016,Alb Aromat,white,24.0,4.0,96.0,Old World
Romania,2016,Alicante Henri Bouschet,red,20.0,4.0,80.0,Old World
Romania,2016,Aligoté,white,5840.0,4.0,23360.0,Old World
Romania,2016,Alutus,red,1.6806737368754845,4.0,6.722694947501938,Old World
Romania,2016,Amurg,red,3.2411460315223257,4.0,12.964584126089305,Old World
Romania,2016,Arcas,red,0.8935689357104267,4.0,3.574275742841707,Old World
Romania,2016,Aromat de Iasi,white,66.04350188264863,4.0,264.1740075305945,Old World
Romania,2016,Astra,white,0.2232312498531933,4.0,0.8929249994127731,Old World
Romania,2016,Bakator Belyi,white,11.312887522608223,4.0,45.25155009043289,Old World
Romania,2016,Bakator Roz,red,14.719310537194936,4.0,58.87724214877974,Old World
Romania,2016,Balada,red,0.4507554083574096,4.0,1.8030216334296385,Old World
Romania,2016,Barbera,red,0.3970940502196228,4.0,1.5883762008784912,Old World
Romania,2016,Batuta Neagra,red,2.838685845488925,4.0,11.3547433819557,Old World
Romania,2016,Bianca,white,12.500306055481172,4.0,50.00122422192469,Old World
Romania,2016,Blasius,white,15.1711391727151,4.0,60.6845566908604,Old World
Romania,2016,Blauer Portugieser,red,329.0,4.0,1316.0,Old World
Romania,2016,Blaufränkisch,red,729.0,4.0,2916.0,Old World
Romania,2016,Busuioacă de Bohotin,grey_or_gris,343.0,4.0,1372.0,Old World
Romania,2016,Băbească Neagră,red,2696.0,4.0,10784.0,Old World
Romania,2016,Băbească Neagră (G),red,297.0,4.0,1188.0,Old World
Romania,2016,Cabernet Franc,red,72.0,4.0,288.0,Old World
Romania,2016,Cabernet Sauvignon,red,5359.0,4.0,21436.0,Old World
Romania,2016,Chambourcin,red,0.0139519531158245,4.0,0.055807812463298,Old World
Romania,2016,Chardonnay,white,1878.0,4.0,7512.0,Old World
Romania,2016,Chasselas,white,127.0,4.0,508.0,Old World
Romania,2016,Coarnă Neagră,red,104.0,4.0,416.0,Old World
Romania,2016,Codană,red,26.0,4.0,104.0,Old World
Romania,2016,Columna,white,25.58573556009678,4.0,102.34294224038712,Old World
Romania,2016,Crimposie,white,450.0,4.0,1800.0,Old World
Romania,2016,Cruciulita,white,0.0536613581377868,4.0,0.2146454325511472,Old World
Romania,2016,Crâmpoșie Selecționată,white,18.0,4.0,72.0,Old World
Romania,2016,Côt,red,7.0,4.0,28.0,Old World
Romania,2016,Donaris,white,1.0302980762455076,4.0,4.121192304982031,Old World
Romania,2016,Dornfelder,red,1.0517626195006224,4.0,4.20705047800249,Old World
Romania,2016,Ezerfürtű,white,30.94242697484321,4.0,123.76970789937285,Old World
Romania,2016,Fetească Albă,white,12428.0,4.0,49712.0,Old World
Romania,2016,Fetească Neagră,red,2845.0,4.0,11380.0,Old World
Romania,2016,Fetească Regală,white,12619.0,4.0,50476.0,Old World
Romania,2016,Frâncușă,white,365.0,4.0,1460.0,Old World
Romania,2016,Furmint,white,18.04459757827731,4.0,72.17839031310923,Old World
Romania,2016,Galbenă de Odobești,white,417.0,4.0,1668.0,Old World
Romania,2016,Gewürztraminer,white,469.0,4.0,1876.0,Old World
Romania,2016,Golia,white,0.0965904446480163,4.0,0.3863617785920652,Old World
Romania,2016,Grasă de Cotnari,white,571.0,4.0,2284.0,Old World
Romania,2016,Graševina,white,7135.53823650099,4.0,28542.15294600396,Old World
Romania,2016,Grüner Veltliner,white,0.0643936297653442,4.0,0.2575745190613768,Old World
Romania,2016,Haiduc,red,3.0855280929227447,4.0,12.34211237169098,Old World
Romania,2016,Iordan,white,311.0,4.0,1244.0,Old World
Romania,2016,Kadarka,red,97.0,4.0,388.0,Old World
Romania,2016,Kerner,white,2.650871092006671,4.0,10.603484368026685,Old World
Romania,2016,Kreaca,white,28.51221138749912,4.0,114.04884554999649,Old World
Romania,2016,Kövidinka,grey_or_gris,0.6868653841636718,4.0,2.7474615366546877,Old World
Romania,2016,Lagrein,red,0.3352761656448923,4.0,1.3411046625795693,Old World
Romania,2016,Mamaia,red,0.3595310995231719,4.0,1.4381243980926877,Old World
Romania,2016,Marselan,red,10.732271627557372,4.0,42.92908651022949,Old World
Romania,2016,Mazuelo (W),red,2.1464543255114745,4.0,8.585817302045898,Old World
Romania,2016,Merlot,red,11647.0,4.0,46588.0,Old World
Romania,2016,Miorita,white,7.520639343010828,4.0,30.08255737204331,Old World
Romania,2016,Monastrell,red,3.0,4.0,12.0,Old World
Romania,2016,Muscadelle,white,4.599315005989711,4.0,18.397260023958843,Old World
Romania,2016,Muscat Blanc à Petits Grains,white,1579.0,4.0,6316.0,Old World
Romania,2016,Muscat Ottonel,white,4779.0,4.0,19116.0,Old World
Romania,2016,Mustoasă de Măderat,white,282.0,4.0,1128.0,Old World
Romania,2016,Müller-Thurgau,white,0.2146454325511474,4.0,0.8585817302045896,Old World
Romania,2016,Nebbiolo,red,0.2146454325511474,4.0,0.8585817302045896,Old World
Romania,2016,Negru Aromat,red,0.6761331125361145,4.0,2.704532450144458,Old World
Romania,2016,Negru de Drăgăşani,red,18.0,4.0,72.0,Old World
Romania,2016,Neuburger,white,71.17739133840698,4.0,284.7095653536279,Old World
Romania,2016,Novac,red,74.0,4.0,296.0,Old World
Romania,2016,Pamid,red,2716.0,4.0,10864.0,Old World
Romania,2016,Pinot Blanc,white,0.1343680407770183,4.0,0.5374721631080732,Old World
Romania,2016,Pinot Gris,grey_or_gris,1561.0,4.0,6244.0,Old World
Romania,2016,Pinot Noir,red,1930.0,4.0,7720.0,Old World
Romania,2016,Plavaie,white,152.0,4.0,608.0,Old World
Romania,2016,Rebo,red,5.398332628661358,4.0,21.593330514645437,Old World
Romania,2016,Regent,red,0.6589614779320226,4.0,2.6358459117280906,Old World
Romania,2016,Riesling,white,422.4617634990096,4.0,1689.8470539960383,Old World
Romania,2016,Rkatsiteli,white,413.0,4.0,1652.0,Old World
Romania,2016,Rondo,red,0.2275241585042162,4.0,0.9100966340168648,Old World
Romania,2016,Rosina,white,1.159621949357574,4.0,4.638487797430296,Old World
Romania,2016,Roz de Minis,grey_or_gris,6.729134310478472,4.0,26.91653724191389,Old World
Romania,2016,Sangiovese,red,88.0,4.0,352.0,Old World
Romania,2016,Sauvignon Blanc,white,5594.0,4.0,22376.0,Old World
Romania,2016,Savagnin Blanc,white,52.79451255842905,4.0,211.1780502337162,Old World
Romania,2016,Select,white,0.1931808892960327,4.0,0.7727235571841308,Old World
Romania,2016,Seyval Blanc,white,1.0732271627557373,4.0,4.292908651022949,Old World
Romania,2016,Silvaner,white,0.6761331125361145,4.0,2.704532450144458,Old World
Romania,2016,Slankamenka,white,23.0,4.0,92.0,Old World
Romania,2016,Syrah,red,504.0,4.0,2016.0,Old World
Romania,2016,Sémillon,white,18.0,4.0,72.0,Old World
Romania,2016,Tempranillo,red,67.0,4.0,268.0,Old World
Romania,2016,Timpuriu de Cluj,white,1.0512260059192446,4.0,4.204904023676979,Old World
Romania,2016,Touriga Franca,red,4.287542515209171,4.0,17.150170060836682,Old World
Romania,2016,Touriga Nacional,red,11.188393171728562,4.0,44.75357268691425,Old World
Romania,2016,Trebbiano Toscano,white,3.0,4.0,12.0,Old World
Romania,2016,Tribidrag,red,8.795740535080919,4.0,35.182962140323674,Old World
Romania,2016,Unirea,white,0.5902749395156555,4.0,2.361099758062622,Old World
Romania,2016,Valerien,white,0.1717163460409179,4.0,0.6868653841636716,Old World
Romania,2016,Viognier,white,20.084373123810863,4.0,80.33749249524345,Old World
Romania,2016,Zghihară de Huşi,white,54.0,4.0,216.0,Old World
Romania,2016,Zweigelt,red,85.82103936062762,4.0,343.2841574425105,Old World
Romania,2016,other red,red,32081.566910877544,4.0,128326.26764351016,Old World
Romania,2016,other white,white,62370.13028937261,4.0,249480.52115749044,Old World
Romania,2016,Șarbă,white,266.0,4.0,1064.0,Old World
Romania,2022,Alb Aromat,white,24.6421,,,Old World
Romania,2022,Alicante Henri Bouschet,red,36.3375,,,Old World
Romania,2022,Aligoté,white,5110.0479,,,Old World
Romania,2022,Aromat de Iasi,white,61.1085,,,Old World
Romania,2022,Blauer Portugieser,red,227.5469,,,Old World
Romania,2022,Blaufränkisch,red,689.8882,,,Old World
Romania,2022,Busuioacă de Bohotin,grey_or_gris,779.7508,,,Old World
Romania,2022,Băbească Neagră,red,2525.2605,,,Old World
Romania,2022,Băbească Neagră (G),grey_or_gris,295.8047,,,Old World
Romania,2022,Cabernet Franc,red,163.5857,,,Old World
Romania,2022,Cabernet Sauvignon,red,5346.6967,,,Old World
Romania,2022,Chardonnay,white,2003.2928,,,Old World
Romania,2022,Codană,red,24.6765,,,Old World
Romania,2022,Crimposie,white,368.5552,,,Old World
Romania,2022,Crâmpoșie Selecționată,white,135.4507,,,Old World
Romania,2022,Ezerfürtű,white,25.7328,,,Old World
Romania,2022,Fetească Albă,white,11981.7481,,,Old World
Romania,2022,Fetească Neagră,red,3312.1537,,,Old World
Romania,2022,Fetească Regală,white,12077.1702,,,Old World
Romania,2022,Frâncușă,white,277.40340000000003,,,Old World
Romania,2022,Furmint,white,26.1711,,,Old World
Romania,2022,Galbenă de Odobești,white,375.6007,,,Old World
Romania,2022,Gewürztraminer,white,596.0154,,,Old World
Romania,2022,Grasă de Cotnari,white,545.8457,,,Old World
Romania,2022,Graševina,white,6825.6702000000005,,,Old World
Romania,2022,Iordan,white,295.5504,,,Old World
Romania,2022,Kadarka,red,80.8147,,,Old World
Romania,2022,Merlot,red,11012.2408,,,Old World
Romania,2022,Muscat Blanc à Petits Grains,white,1747.7482,,,Old World
Romania,2022,Muscat Ottonel,white,5138.4925,,,Old World
Romania,2022,Mustoasă de Măderat,white,288.323,,,Old World
Romania,2022,Negru de Drăgăşani,red,62.1855,,,Old World
Romania,2022,Neuburger,white,79.3631,,,Old World
Romania,2022,Novac,red,73.235,,,Old World
Romania,2022,Pamid,red,2626.5599,,,Old World
Romania,2022,Pinot Gris,grey_or_gris,1457.8802,,,Old World
Romania,2022,Pinot Noir,red,2030.7223,,,Old World
Romania,2022,Plavaie,white,139.9649,,,Old World
Romania,2022,Riesling,white,481.0422,,,Old World
Romania,2022,Rkatsiteli,white,316.44370000000004,,,Old World
Romania,2022,Sangiovese,red,72.7611,,,Old World
Romania,2022,Sauvignon Blanc,white,5632.9747,,,Old World
Romania,2022,Select,white,27.712,,,Old World
Romania,2022,Syrah,red,692.7664,,,Old World
Romania,2022,Tempranillo,red,31.22,,,Old World
Romania,2022,Viognier,white,40.5294,,,Old World
Romania,2022,Zghihară de Huşi,white,57.6843,,,Old World
Romania,2022,Zweigelt,red,75.4848,,,Old World
Romania,2022,other,unknown,91531.8951,,,Old World
Romania,2022,Șarbă,white,319.9135,,,Old World
Russia,2000,Agadai,white,1264.644,4.2,5311.504800000001,Old World
Russia,2000,Aligoté,white,1821.087,4.2,7648.5654,Old World
Russia,2000,Bianca,white,2165.07,4.2,9093.294000000002,Old World
Russia,2000,Cabernet Sauvignon,red,1578.275,4.2,6628.755000000001,Old World
Russia,2000,Chardonnay,white,1638.978,4.2,6883.707600000001,Old World
Russia,2000,Pervenets Magaracha,white,2387.647,4.2,10028.1174,Old World
Russia,2000,Pinot Blanc,white,2994.677,4.2,12577.6434,Old World
Russia,2000,Riesling,white,1375.932,4.2,5778.914400000001,Old World
Russia,2000,Rkatsiteli,white,13152.29,4.2,55239.61800000001,Old World
Russia,2000,Saperavi,red,930.7778,4.2,3909.26676,Old World
Russia,2000,Zalagyöngye,white,1780.618,4.2,7478.5956,Old World
Russia,2000,other red,red,8196.841,4.2,34426.732200000006,Old World
Russia,2000,other white,white,17045.45,4.2,71590.89,Old World
Russia,2010,Aligoté,white,1029.0,8.0,8232.0,Old World
Russia,2010,Amur,red,146.0,8.0,1168.0,Old World
Russia,2010,Barkhatnyi,white,30.0,8.0,240.0,Old World
Russia,2010,Bianca,white,3513.0,8.0,28104.0,Old World
Russia,2010,Cabernet Franc,red,20.0,8.0,160.0,Old World
Russia,2010,Cabernet Sauvignon,red,3593.0,8.0,28744.0,Old World
Russia,2010,Chardonnay,white,1981.0,8.0,15848.0,Old World
Russia,2010,Chasselas,white,21.0,8.0,168.0,Old World
Russia,2010,Citronny Magarach,white,307.0,8.0,2456.0,Old World
Russia,2010,Clairette,white,22.0,8.0,176.0,Old World
Russia,2010,Crystal,white,171.0,8.0,1368.0,Old World
Russia,2010,Dekabrskii,red,78.0,8.0,624.0,Old World
Russia,2010,Doina,red,227.0,8.0,1816.0,Old World
Russia,2010,Dostoinyi,red,65.0,8.0,520.0,Old World
Russia,2010,Dunavski Lazur,white,483.0,8.0,3864.0,Old World
Russia,2010,Fioletovy Ranny,red,50.0,8.0,400.0,Old World
Russia,2010,Golubok,red,37.0,8.0,296.0,Old World
Russia,2010,Göcseji Zamatos,white,40.0,8.0,320.0,Old World
Russia,2010,Irsai Olivér,white,24.0,8.0,192.0,Old World
Russia,2010,Isabella,red,162.0,8.0,1296.0,Old World
Russia,2010,Krasnostop Zolotovsky,red,562.0,8.0,4496.0,Old World
Russia,2010,Levokumskij,red,890.0,8.0,7120.0,Old World
Russia,2010,Merlot,red,1588.0,8.0,12704.0,Old World
Russia,2010,Muscat Blanc à Petits Grains,white,145.0,8.0,1160.0,Old World
Russia,2010,Muscat Ottonel,white,34.0,8.0,272.0,Old World
Russia,2010,Muscat of Alexandria,white,21.0,8.0,168.0,Old World
Russia,2010,Muscat of Hamburg,red,180.0,8.0,1440.0,Old World
Russia,2010,Müller-Thurgau,white,106.0,8.0,848.0,Old World
Russia,2010,Onitskanskii Belyi,white,66.0,8.0,528.0,Old World
Russia,2010,Pervenets Magaracha,white,2238.0,8.0,17904.0,Old World
Russia,2010,Pinot Blanc,white,695.0,8.0,5560.0,Old World
Russia,2010,Pinot Gris,grey_or_gris,78.0,8.0,624.0,Old World
Russia,2010,Pinot Noir,red,533.0,8.0,4264.0,Old World
Russia,2010,Podarok Magaracha,white,292.0,8.0,2336.0,Old World
Russia,2010,Riesling,white,882.0,8.0,7056.0,Old World
Russia,2010,Riesus,white,115.0,8.0,920.0,Old World
Russia,2010,Riton,white,255.0,8.0,2040.0,Old World
Russia,2010,Rkatsiteli,white,702.0,8.0,5616.0,Old World
Russia,2010,Rubin Golodrigi,red,82.0,8.0,656.0,Old World
Russia,2010,Saperavi,red,716.0,8.0,5728.0,Old World
Russia,2010,Saperavi Severny,red,325.0,8.0,2600.0,Old World
Russia,2010,Sauvignon Blanc,white,951.0,8.0,7608.0,Old World
Russia,2010,Savagnin Blanc,white,214.0,8.0,1712.0,Old World
Russia,2010,Stepnyak,white,144.0,8.0,1152.0,Old World
Russia,2010,Sukholimansky Bely,white,80.0,8.0,640.0,Old World
Russia,2010,Sémillon,white,25.0,8.0,200.0,Old World
Russia,2010,Trebbiano Toscano,white,66.0,8.0,528.0,Old World
Russia,2010,Tsimlyansky Cherny,red,451.0,8.0,3608.0,Old World
Russia,2010,Tsvetochny,white,169.0,8.0,1352.0,Old World
Russia,2010,Vidvizhenets,white,271.0,8.0,2168.0,Old World
Russia,2010,Viorika,white,307.0,8.0,2456.0,Old World
Russia,2010,Zalagyöngye,white,193.0,8.0,1544.0,Old World
Russia,2010,Zenit,white,21.0,8.0,168.0,Old World
Russia,2010,other red,red,60.82316697473814,8.0,486.5853357979052,Old World
Russia,2010,other white,white,171.17683302526183,8.0,1369.4146642020946,Old World
Russia,2016,Aligoté,white,5842.5,8.7,50829.74999999999,Old World
Russia,2016,Amur,red,146.0,8.7,1270.1999999999998,Old World
Russia,2016,Barkhatnyi,white,30.0,8.7,261.0,Old World
Russia,2016,Bianca,white,3513.0,8.7,30563.1,Old World
Russia,2016,Cabernet Franc,red,20.0,8.7,174.0,Old World
Russia,2016,Cabernet Sauvignon,red,8528.0,8.7,74193.59999999999,Old World
Russia,2016,Chardonnay,white,3481.0,8.7,30284.7,Old World
Russia,2016,Chasselas,white,21.0,8.7,182.7,Old World
Russia,2016,Citronny Magarach,white,307.0,8.7,2670.9,Old World
Russia,2016,Clairette,white,22.0,8.7,191.4,Old World
Russia,2016,Crystal,white,171.0,8.7,1487.6999999999998,Old World
Russia,2016,Dekabrskii,red,78.0,8.7,678.5999999999999,Old World
Russia,2016,Doina,red,227.0,8.7,1974.9,Old World
Russia,2016,Dostoinyi,red,65.0,8.7,565.5,Old World
Russia,2016,Dunavski Lazur,white,483.0,8.7,4202.099999999999,Old World
Russia,2016,Fioletovy Ranny,red,50.0,8.7,435.0,Old World
Russia,2016,Gewürztraminer,white,500.0,8.7,4350.0,Old World
Russia,2016,Golubok,red,37.0,8.7,321.9,Old World
Russia,2016,Göcseji Zamatos,white,40.0,8.7,348.0,Old World
Russia,2016,Irsai Olivér,white,24.0,8.7,208.8,Old World
Russia,2016,Isabella,red,1362.0,8.7,11849.4,Old World
Russia,2016,Krasnostop Zolotovsky,red,562.0,8.7,4889.4,Old World
Russia,2016,Levokumskij,red,890.0,8.7,7742.999999999999,Old World
Russia,2016,Merlot,red,2988.0,8.7,25995.6,Old World
Russia,2016,Muscat Blanc à Petits Grains,white,482.5,8.7,4197.75,Old World
